,Ora,C1,C2,C3,C4,C5,date_hour,day,Log_Avg,No. of Visitors,index,numero_presenze,dettaglio(secondi),temp,winds,rainfall_mm,snowfall_mm,is_match_pad,is_home_pad,count_close,count_open,final_date,count_complaint,dat_hr,n,flow_mean,flow_sd,flow_median,speed_mean,speed_sd,speed_median,date,Day,Holiday,isHoliday
6173,5,47.9,50.5,49.2,52.9,55.5,2018-09-15 05:00:00,5,52.07815032893051,,,,,18.720000000000027,,0.004,18.5,0.0,0.0,,,15-09-18 05:00,0.0,15-09-18 05:00,972.0,1380.096,991.363,1140.0,364.26199999999994,151.82000000000005,321.31000000000006,15-09-18,,,0
6174,6,55.3,48.9,43.5,56.1,57.5,2018-09-15 06:00:00,5,54.49810798716534,,,,,18.629999999999995,,0.003,19.1,0.0,0.0,,6.0,15-09-18 06:00,0.0,15-09-18 06:00,959.0,2360.402,1724.817,1938.0,367.24,153.465,320.57,15-09-18,,,0
6175,7,62.8,54.9,66.0,60.4,60.0,2018-09-15 07:00:00,5,62.19691392616974,,,,,19.740000000000013,,0.007000000000000001,18.766666666666666,0.0,0.0,,18.0,15-09-18 07:00,0.0,15-09-18 07:00,934.0,3945.3070000000002,2638.1310000000008,3270.0,364.83,147.816,323.025,15-09-18,,,0
6176,8,60.2,57.9,62.2,63.1,62.0,2018-09-15 08:00:00,5,61.430111505704446,,,,,21.600000000000023,,0.011000000000000001,19.8,0.0,0.0,,18.0,15-09-18 08:00,0.0,15-09-18 08:00,913.0,5509.579000000001,3525.452,4554.0,357.9980000000001,147.239,319.32,15-09-18,,,0
6177,9,59.7,59.4,64.4,63.4,62.0,2018-09-15 09:00:00,5,62.217324166245184,,,,,22.350000000000023,,0.005,22.23333333333333,0.0,0.0,,6.0,15-09-18 09:00,0.0,15-09-18 09:00,887.0,6837.259000000001,4163.928999999999,5760.0,350.967,142.015,314.415,15-09-18,,,0
6178,10,63.6,59.6,62.6,63.2,62.4,2018-09-15 10:00:00,5,62.47957381705839,,,,,23.76000000000005,,0.009000000000000001,24.43333333333333,0.0,0.0,,,15-09-18 10:00,0.0,15-09-18 10:00,907.0,7766.846,4365.230000000001,6906.0,344.925,143.64999999999995,303.81,15-09-18,,,0
6179,11,60.5,59.9,63.3,62.2,62.2,2018-09-15 11:00:00,5,61.79344451063635,,,,,25.0,,0.009000000000000001,26.1,0.0,0.0,,6.0,15-09-18 11:00,0.0,15-09-18 11:00,892.0,7842.066,4526.2,7020.0,344.12,147.00099999999995,302.7150000000001,15-09-18,,,0
6180,12,60.0,58.4,61.7,62.5,62.3,2018-09-15 12:00:00,5,61.236858865877544,,,,,26.160000000000025,,0.024,25.43333333333333,0.0,0.0,,72.0,15-09-18 12:00,0.0,15-09-18 12:00,876.0,8001.858999999998,4897.111,7020.0,345.7940000000001,152.26,301.73,15-09-18,,,0
6181,13,60.1,59.1,60.8,61.7,62.7,2018-09-15 13:00:00,5,61.05822319604445,,,,,26.910000000000025,,0.003,27.866666666666664,0.0,0.0,,,15-09-18 13:00,0.0,15-09-18 13:00,873.0,6448.471,3853.066,5628.0,355.355,155.94799999999998,310.6500000000001,15-09-18,,,0
6182,14,60.5,56.9,60.1,61.4,62.4,2018-09-15 14:00:00,5,60.60945156090345,,,,,26.850000000000023,,-0.01,29.9,0.0,0.0,24.0,,15-09-18 14:00,0.0,15-09-18 14:00,832.0,6422.808000000001,4119.747000000001,5592.0,355.76099999999997,149.89700000000002,310.62,15-09-18,,,0
6183,15,58.7,60.7,60.3,61.5,62.2,2018-09-15 15:00:00,5,60.834919811720525,,,,,26.51000000000005,,-0.015000000000000003,28.133333333333336,0.0,0.0,48.0,,15-09-18 15:00,0.0,15-09-18 15:00,850.0,7451.014000000001,4622.9569999999985,6438.0,349.656,147.708,307.16,15-09-18,,,0
6184,16,59.2,61.1,59.8,62.1,62.9,2018-09-15 16:00:00,5,61.236334989103476,,,,,25.620000000000005,,-0.007000000000000001,28.600000000000005,0.0,0.0,,6.0,15-09-18 16:00,0.0,15-09-18 16:00,882.0,7640.949,4707.481000000002,6606.0,345.9009999999999,146.226,304.35,15-09-18,,,0
6185,17,60.6,60.0,60.0,61.8,63.1,2018-09-15 17:00:00,5,61.27328552405332,,,,,25.51000000000005,,-0.0009999999999999998,27.366666666666664,0.0,0.0,,6.0,15-09-18 17:00,0.0,15-09-18 17:00,851.0,8044.075,4981.517000000002,7068.0,339.016,141.40699999999995,301.4550000000001,15-09-18,,,0
6186,18,61.1,59.1,64.7,61.9,62.2,2018-09-15 18:00:00,5,62.18046468609586,,,,,23.31,,-0.01,26.33333333333333,0.0,0.0,6.0,24.0,15-09-18 18:00,0.0,15-09-18 18:00,857.0,8157.871,5384.203,6990.0,342.2210000000001,141.17900000000003,305.0300000000001,15-09-18,,,0
6187,19,60.8,59.0,61.9,62.5,62.5,2018-09-15 19:00:00,5,61.524087134174515,,,,,22.36000000000001,,0.0,25.0,0.0,0.0,,102.0,15-09-18 19:00,0.0,15-09-18 19:00,862.0,8599.8,5675.2750000000015,7314.0,330.98099999999994,129.98899999999998,302.675,15-09-18,,,0
6188,20,61.0,59.8,60.8,63.1,61.7,2018-09-15 20:00:00,5,61.422034910244705,,,,,21.0,,0.01,23.5,0.0,0.0,,12.0,15-09-18 20:00,0.0,15-09-18 20:00,1052.0,6682.014,4434.297999999999,5964.0,338.23,135.886,299.16,15-09-18,,,0
6189,21,61.0,60.1,68.5,62.5,60.5,2018-09-15 21:00:00,5,63.895903905643365,,,,,21.0,,0.007000000000000001,23.100000000000005,0.0,0.0,6.0,,15-09-18 21:00,0.0,15-09-18 21:00,1064.0,4678.112000000001,3101.8779999999997,4281.0,351.89599999999996,145.589,309.415,15-09-18,,,0
6190,22,68.2,60.6,73.1,62.7,60.0,2018-09-15 22:00:00,5,67.92875513735173,,,,,21.0,,0.004,22.7,0.0,0.0,12.0,6.0,15-09-18 22:00,0.0,15-09-18 22:00,1070.0,4211.581,2793.52,3840.0,355.505,148.31900000000005,314.53,15-09-18,,,0
6191,23,73.7,63.1,76.8,63.7,60.4,2018-09-15 23:00:00,5,71.86321894624213,,,,,20.0,,0.006,22.33333333333333,0.0,0.0,66.0,,15-09-18 23:00,0.0,15-09-18 23:00,969.0,4040.505,2571.923,3744.0,326.603,137.959,288.53,15-09-18,,,0
6192,0,71.5,64.8,78.6,64.1,61.6,2018-09-16 00:00:00,6,72.72327923853173,,,,,20.0,,0.0033333333333333327,22.1,0.0,0.0,72.0,,16-09-18 00:00,0.0,16-09-18 00:00,930.0,4580.399,3149.1799999999994,3996.0,393.557,147.864,358.42,16-09-18,,,0
6193,1,67.7,60.6,76.6,62.4,60.6,2018-09-16 01:00:00,6,70.46349700777543,,,,,20.0,,0.006,21.8,0.0,0.0,12.0,,16-09-18 01:00,0.0,16-09-18 01:00,1005.0,3051.2290000000007,2187.175,2604.0,375.318,152.393,338.3350000000001,16-09-18,,,0
6194,2,66.9,59.1,73.1,60.3,59.1,2018-09-16 02:00:00,6,67.48379508312195,,,,,20.0,,0.004,21.166666666666668,0.0,0.0,6.0,,16-09-18 02:00,0.0,16-09-18 02:00,1090.0,2057.564,1591.6969999999994,1680.0,368.55700000000013,159.49200000000002,320.355,16-09-18,,,0
6195,3,63.5,54.8,67.0,57.2,57.7,2018-09-16 03:00:00,6,62.38860695834815,,,,,19.170000000000016,,0.009000000000000001,20.8,0.0,0.0,18.0,,16-09-18 03:00,0.0,16-09-18 03:00,1085.0,1405.5510000000002,1042.058,1164.0,370.04800000000006,155.562,327.195,16-09-18,,,0
6196,4,47.9,49.0,49.3,52.2,56.0,2018-09-16 04:00:00,6,51.98806584289807,,,,,19.390000000000047,,0.01,20.366666666666667,0.0,0.0,12.0,,16-09-18 04:00,0.0,16-09-18 04:00,1064.0,976.052,672.8330000000001,822.0,374.145,164.259,326.0200000000001,16-09-18,,,0
6197,5,45.7,47.1,48.0,52.2,54.8,2018-09-16 05:00:00,6,50.93063776114743,,,,,18.81,,0.012,20.566666666666666,0.0,0.0,,,16-09-18 05:00,0.0,16-09-18 05:00,987.0,958.1519999999999,626.024,840.0,368.13,155.62400000000005,323.13,16-09-18,,,0
6198,6,49.6,47.1,43.2,53.7,55.0,2018-09-16 06:00:00,6,51.54746960279812,,,,,19.05000000000001,,0.012,20.6,0.0,0.0,,6.0,16-09-18 06:00,0.0,16-09-18 06:00,968.0,1237.053,911.184,1077.0,371.731,158.694,323.87000000000006,16-09-18,,,0
6199,7,64.2,49.3,67.8,57.6,57.4,2018-09-16 07:00:00,6,62.95169278561169,,,,,19.920000000000016,,0.015000000000000003,20.433333333333334,0.0,0.0,,18.0,16-09-18 07:00,0.0,16-09-18 07:00,929.0,1578.6670000000001,989.9760000000001,1440.0,372.159,157.26200000000003,324.32000000000005,16-09-18,,,0
6200,8,39.2,51.3,65.9,62.7,58.6,2018-09-16 08:00:00,6,61.21900349373636,,,,,20.400000000000034,,0.016999999999999998,20.53333333333333,0.0,0.0,,18.0,16-09-18 08:00,0.0,16-09-18 08:00,927.0,2604.452,1718.3270000000002,2160.0,372.27200000000005,154.12400000000005,328.65,16-09-18,,,0
6201,9,64.7,55.5,64.6,61.1,59.0,2018-09-16 09:00:00,6,62.186736962888304,,,,,20.850000000000023,,0.015000000000000003,21.266666666666666,0.0,0.0,,,16-09-18 09:00,0.0,16-09-18 09:00,955.0,4112.045,2707.056,3336.0,368.18199999999996,149.554,326.9,16-09-18,,,0
6202,10,72.5,55.9,65.0,59.8,61.0,2018-09-16 10:00:00,6,66.72984666524542,,,,,20.890000000000047,,0.011000000000000001,21.5,0.0,0.0,,6.0,16-09-18 10:00,0.0,16-09-18 10:00,907.0,5438.850000000001,3386.4440000000004,4722.0,367.91800000000006,151.96399999999997,326.365,16-09-18,,,0
6203,11,59.8,56.2,65.2,60.8,61.1,2018-09-16 11:00:00,6,61.56772429750211,,,,,22.600000000000023,,0.016999999999999998,21.866666666666664,0.0,0.0,,6.0,16-09-18 11:00,0.0,16-09-18 11:00,922.0,6154.029999999999,3986.444999999999,5364.0,361.24699999999996,147.93999999999997,324.455,16-09-18,,,0
6204,12,58.6,57.2,65.3,61.0,61.8,2018-09-16 12:00:00,6,61.70858263331189,,,,,23.45000000000005,,-0.001,23.8,0.0,0.0,,84.0,16-09-18 12:00,0.0,16-09-18 12:00,908.0,6388.471000000001,4146.764,5520.0,359.444,147.651,320.47,16-09-18,,,0
6205,13,57.0,56.0,61.1,60.8,59.8,2018-09-16 13:00:00,6,59.389998830581206,,,,,23.590000000000032,,-0.008,24.7,0.0,0.0,6.0,,16-09-18 13:00,0.0,16-09-18 13:00,900.0,4585.029999999999,3046.4589999999994,4080.0,369.13,151.47199999999995,327.85,16-09-18,,,0
6206,14,59.3,57.3,60.7,60.5,60.2,2018-09-16 14:00:00,6,59.760944076754036,,,,,23.52000000000004,,-0.007000000000000001,24.8,0.0,0.0,18.0,,16-09-18 14:00,0.0,16-09-18 14:00,910.0,4848.300000000001,3281.100000000001,4062.0,372.44500000000005,157.293,327.71,16-09-18,,,0
6207,15,55.5,57.3,60.1,60.5,61.3,2018-09-16 15:00:00,6,59.43110457000358,,,,,23.470000000000034,,0.001,24.96666666666667,1.0,1.0,60.0,,16-09-18 15:00,0.0,16-09-18 15:00,904.0,5687.914000000001,3915.287,4998.0,362.519,152.69000000000003,321.6450000000001,16-09-18,,,0
6208,16,58.6,58.7,59.3,60.4,61.2,2018-09-16 16:00:00,6,59.760397787109014,,,,,24.56,,-0.005,27.3,1.0,1.0,,12.0,16-09-18 16:00,0.0,16-09-18 16:00,886.0,6312.975,4695.569,5340.0,356.215,148.4,316.6,16-09-18,,,0
6209,17,59.6,58.2,58.9,61.3,62.1,2018-09-16 17:00:00,6,60.269191276519756,,,,,23.650000000000034,,-0.0010000000000000009,25.2,1.0,1.0,,,16-09-18 17:00,0.0,16-09-18 17:00,913.0,7694.018,5388.1140000000005,6522.0,351.13200000000006,146.075,310.97,16-09-18,,,0
6210,18,60.5,58.6,64.5,61.1,62.3,2018-09-16 18:00:00,6,61.84766960253945,,,,,21.470000000000027,,0.006,24.266666666666666,1.0,1.0,6.0,24.0,16-09-18 18:00,0.0,16-09-18 18:00,811.0,8722.984,5987.21,7206.0,354.819,132.431,323.145,16-09-18,,,0
6211,19,60.0,57.4,61.2,62.1,63.3,2018-09-16 19:00:00,6,61.223843059326256,,,,,20.57000000000005,,0.005,23.73333333333333,1.0,1.0,,96.0,16-09-18 19:00,0.0,16-09-18 19:00,883.0,8005.11,6146.026,6696.0,342.19699999999995,131.78,310.93000000000006,16-09-18,,,0
6212,20,60.4,57.2,59.7,61.9,61.6,2018-09-16 20:00:00,6,60.45228781198452,,,,,21.03000000000003,,0.007000000000000001,21.7,1.0,1.0,,,16-09-18 20:00,0.0,16-09-18 20:00,1068.0,6003.646000000002,5709.607,4860.0,347.9860000000001,135.35399999999998,313.365,16-09-18,,,0
6213,21,58.3,57.2,60.1,60.9,60.1,2018-09-16 21:00:00,6,59.52089371801938,,,,,19.680000000000007,,0.008,20.7,1.0,1.0,6.0,,16-09-18 21:00,0.0,16-09-18 21:00,1068.0,4330.326999999998,3964.352,3654.0,359.1149999999999,143.703,323.805,16-09-18,,,0
6214,22,58.4,56.3,61.9,60.1,64.1,2018-09-16 22:00:00,6,60.97667864678634,,,,,19.620000000000005,,0.006,20.233333333333334,1.0,1.0,6.0,,16-09-18 22:00,0.0,16-09-18 22:00,1005.0,4069.089,3648.699,3300.0,374.339,150.48399999999995,342.155,16-09-18,,,0
6215,23,57.6,56.5,63.2,59.9,59.5,2018-09-16 23:00:00,6,59.98251299491437,,,,,19.740000000000013,,0.004,19.9,1.0,1.0,78.0,,16-09-18 23:00,0.0,16-09-18 23:00,1001.0,2821.474,2541.313,2346.0,333.93300000000005,138.028,296.21,16-09-18,,,0
6216,0,57.9,63.2,62.8,58.8,62.6,2018-09-17 00:00:00,0,61.57736553695134,,,,,19.110000000000014,,0.0,20.7,1.0,1.0,66.0,,17-09-18 00:00,0.0,17-09-18 00:00,1020.0,2096.0779999999995,1735.0389999999998,1608.0,388.715,146.61,352.645,17-09-18,,,0
6217,1,51.8,56.4,56.4,55.7,59.4,2018-09-17 01:00:00,0,56.56459792549342,,,,,19.010000000000048,,0.076,20.3,1.0,1.0,6.0,,17-09-18 01:00,0.0,17-09-18 01:00,1046.0,864.31,655.0699999999998,702.0,370.238,157.084,327.445,17-09-18,,,0
6218,2,52.3,51.4,51.7,53.0,50.3,2018-09-17 02:00:00,0,51.83242385461153,,,,,18.0,,0.052000000000000005,20.066666666666666,1.0,1.0,12.0,,17-09-18 02:00,0.0,17-09-18 02:00,944.0,549.2939999999999,383.293,438.0,380.086,165.81900000000005,330.18,17-09-18,,,0
6219,3,45.2,43.9,44.9,48.7,48.5,2018-09-17 03:00:00,0,46.69295971059558,,,,,18.390000000000047,,0.025,19.866666666666667,1.0,1.0,6.0,,17-09-18 03:00,0.0,17-09-18 03:00,873.0,419.004,312.193,318.0,377.865,162.72,326.185,17-09-18,,,0
6220,4,53.3,53.5,56.1,49.0,57.8,2018-09-17 04:00:00,0,54.84880696273868,,,,,18.0,,0.024,19.066666666666666,1.0,1.0,,,17-09-18 04:00,0.0,17-09-18 04:00,921.0,575.3230000000002,441.301,438.0,377.961,159.29999999999995,330.19,17-09-18,,,0
6221,5,50.2,46.8,47.7,50.3,56.1,2018-09-17 05:00:00,0,51.619620926794134,,,,,18.0,,0.028000000000000004,18.83333333333333,1.0,1.0,,,17-09-18 05:00,0.0,17-09-18 05:00,977.0,1585.203,1415.141,1122.0,366.612,152.31400000000005,325.6450000000001,17-09-18,,,0
6222,6,54.9,48.1,46.2,55.4,58.9,2018-09-17 06:00:00,0,54.8806140042869,,,,,16.910000000000025,,0.026,18.53333333333333,1.0,1.0,,6.0,17-09-18 06:00,0.0,17-09-18 06:00,974.0,3409.5909999999994,2591.342,2736.0,362.539,143.99200000000005,325.48,17-09-18,,,0
6223,7,64.5,57.9,66.3,62.0,62.7,2018-09-17 07:00:00,0,63.48217350720218,,,,,17.360000000000017,,0.009000000000000001,18.03333333333333,1.0,1.0,,18.0,17-09-18 07:00,0.0,17-09-18 07:00,912.0,9731.862,6361.975,7938.0,311.897,122.255,293.3,17-09-18,,,0
6224,8,60.6,62.0,63.4,63.3,63.7,2018-09-17 08:00:00,0,62.742964014152975,,,,,19.29000000000002,,0.014000000000000002,18.666666666666668,1.0,1.0,,12.0,17-09-18 08:00,0.0,17-09-18 08:00,927.0,11785.478,6915.383000000002,9888.0,285.51,113.99900000000002,277.1,17-09-18,,,0
6225,9,63.5,60.4,64.7,63.9,64.5,2018-09-17 09:00:00,0,63.63969060319843,,,,,20.32000000000005,,0.013,19.5,1.0,1.0,,,17-09-18 09:00,0.0,17-09-18 09:00,929.0,9362.421,5756.9090000000015,7998.0,317.55400000000003,126.733,290.365,17-09-18,,,0
6226,10,59.3,58.3,64.8,62.7,62.8,2018-09-17 10:00:00,0,62.20877655249788,,,,,21.03000000000003,,0.009000000000000001,21.2,0.0,0.0,,,17-09-18 10:00,1.0,17-09-18 10:00,915.0,8116.221,4621.342000000001,7320.0,338.73900000000003,136.06599999999997,306.11,17-09-18,,,0
6227,11,61.5,60.0,66.1,62.5,65.5,2018-09-17 11:00:00,0,63.733811417757764,,,,,21.07000000000005,,0.01,21.2,0.0,0.0,,6.0,17-09-18 11:00,2.0,17-09-18 11:00,936.0,7859.576,4390.869000000001,7200.0,341.80699999999996,138.66299999999998,307.79,17-09-18,,,0
6228,12,61.5,62.3,63.8,62.5,68.3,2018-09-17 12:00:00,0,64.48666853882474,,,,,21.420000000000016,,0.193,20.3,0.0,0.0,,72.0,17-09-18 12:00,0.0,17-09-18 12:00,964.0,8202.496,4475.097,7488.0,341.341,142.10000000000005,304.525,17-09-18,,,0
6229,13,59.9,59.4,60.7,61.7,64.8,2018-09-17 13:00:00,0,61.773724744235665,,,,,21.0,,0.054000000000000006,20.6,0.0,0.0,,,17-09-18 13:00,0.0,17-09-18 13:00,984.0,7840.794999999999,4402.092000000001,7062.0,343.83,142.596,312.19000000000005,17-09-18,,,0
6230,14,59.4,60.1,61.5,61.8,63.0,2018-09-17 14:00:00,0,61.34535217143127,,,,,22.74000000000001,,0.028000000000000004,21.66666666666667,0.0,0.0,24.0,,17-09-18 14:00,0.0,17-09-18 14:00,896.0,7747.643,4593.577,6876.0,311.059,126.85600000000002,280.475,17-09-18,,,0
6231,15,59.4,60.0,61.7,62.2,63.2,2018-09-17 15:00:00,0,61.52224419875295,,,,,23.960000000000036,,0.008,23.33333333333333,0.0,0.0,48.0,,17-09-18 15:00,0.0,17-09-18 15:00,960.0,8411.799,4579.629999999999,7656.0,340.13400000000007,145.95000000000005,305.95,17-09-18,,,0
6232,16,60.4,60.3,60.9,62.4,64.0,2018-09-17 16:00:00,0,61.845752362472794,,,,,23.45000000000005,,-0.014,25.16666666666667,0.0,0.0,,,17-09-18 16:00,0.0,17-09-18 16:00,996.0,9107.788,5117.550000000001,8298.0,329.19699999999995,142.18599999999995,300.27,17-09-18,,,0
6233,17,62.3,60.0,61.1,61.7,63.6,2018-09-17 17:00:00,0,61.90694070489049,,,,,24.0,,-0.006999999999999999,25.73333333333333,0.0,0.0,,6.0,17-09-18 17:00,0.0,17-09-18 17:00,991.0,10535.3,6393.498000000001,9414.0,307.865,133.446,287.5750000000001,17-09-18,,,0
6234,18,61.0,59.0,64.0,62.2,63.9,2018-09-17 18:00:00,0,62.39521495842954,,,,,21.45000000000005,,-0.003,23.46666666666667,0.0,0.0,6.0,18.0,17-09-18 18:00,0.0,17-09-18 18:00,990.0,10792.666000000001,6438.8629999999985,9600.0,299.375,128.119,278.52500000000003,17-09-18,,,0
6235,19,60.0,59.8,61.2,62.1,63.2,2018-09-17 19:00:00,0,61.4515633556605,,,,,19.45000000000005,,0.011000000000000001,21.7,0.0,0.0,6.0,84.0,17-09-18 19:00,0.0,17-09-18 19:00,989.0,9424.826,5696.361999999999,8502.0,317.808,139.97899999999998,290.615,17-09-18,,,0
6236,20,60.3,57.4,59.4,61.5,61.2,2018-09-17 20:00:00,0,60.18934892209633,,,,,20.0,,0.009000000000000001,20.3,0.0,0.0,,6.0,17-09-18 20:00,0.0,17-09-18 20:00,1032.0,6274.7750000000015,3755.137000000001,5676.0,366.75,145.559,332.34,17-09-18,,,0
6237,21,58.2,54.6,61.3,60.3,59.4,2018-09-17 21:00:00,0,59.28451403173071,,,,,20.0,,0.0,19.566666666666666,0.0,0.0,6.0,,17-09-18 21:00,0.0,17-09-18 21:00,1113.0,3611.581000000001,2253.974,3324.0,359.588,148.734,319.115,17-09-18,,,0
6238,22,58.0,55.5,62.5,59.5,59.2,2018-09-17 22:00:00,0,59.52992342240016,,,,,19.0,,0.001,18.6,0.0,0.0,6.0,6.0,17-09-18 22:00,0.0,17-09-18 22:00,1091.0,3275.901,2226.779,2898.0,369.917,151.616,330.31,17-09-18,,,0
6239,23,56.0,55.2,63.0,59.3,57.6,2018-09-17 23:00:00,0,59.19190950589698,,,,,18.0,,0.005,18.233333333333334,0.0,0.0,66.0,,17-09-18 23:00,0.0,17-09-18 23:00,1023.0,2182.65,1386.905,1992.0,339.74199999999996,138.69199999999998,302.8400000000001,17-09-18,,,0
6240,0,55.5,54.4,61.5,58.9,56.1,2018-09-18 00:00:00,1,58.0974836600598,,,,,18.0,,0.0016666666666666668,17.5,0.0,0.0,48.0,,18-09-18 00:00,0.0,18-09-18 00:00,1004.0,1587.9740000000004,1139.162,1344.0,392.85000000000014,157.126,352.86,18-09-18,,,0
6241,1,48.8,53.3,55.7,56.9,53.1,2018-09-18 01:00:00,1,54.33014740181552,,,,,17.0,,0.003,17.566666666666666,0.0,0.0,6.0,,18-09-18 01:00,0.0,18-09-18 01:00,920.0,725.0459999999998,512.9670000000001,618.0,345.718,147.89700000000005,301.67999999999995,18-09-18,,,0
6242,2,48.5,48.0,49.6,54.6,49.4,2018-09-18 02:00:00,1,50.796087476905576,,,,,17.0,,-0.001,17.7,0.0,0.0,6.0,,18-09-18 02:00,0.0,18-09-18 02:00,938.0,473.39200000000005,333.86299999999994,384.0,381.681,165.676,332.005,18-09-18,,,0
6243,3,46.1,42.5,47.1,49.4,46.4,2018-09-18 03:00:00,1,46.822442078974134,,,,,18.0,,-0.006,17.7,0.0,0.0,6.0,,18-09-18 03:00,0.0,18-09-18 03:00,831.0,401.787,292.82599999999996,306.0,395.903,173.46400000000003,337.42,18-09-18,,,0
6244,4,44.6,46.8,43.1,49.0,51.4,2018-09-18 04:00:00,1,47.98777606089969,,,,,18.0,,-0.009000000000000001,17.400000000000002,0.0,0.0,6.0,,18-09-18 04:00,0.0,18-09-18 04:00,914.0,550.675,424.84,420.0,377.0750000000001,156.84700000000004,330.605,18-09-18,,,0
6245,5,45.2,45.4,44.8,50.8,55.0,2018-09-18 05:00:00,1,50.28929376696837,,,,,18.0,,0.003,16.766666666666666,0.0,0.0,,,18-09-18 05:00,0.0,18-09-18 05:00,956.0,1624.5859999999998,1433.734,1218.0,368.662,147.74300000000005,328.85000000000014,18-09-18,,,0
6246,6,54.9,52.6,46.4,54.9,57.3,2018-09-18 06:00:00,1,54.41133268672458,,,,,15.810000000000002,,-0.006,16.5,0.0,0.0,,6.0,18-09-18 06:00,0.0,18-09-18 06:00,957.0,3593.599,2745.8909999999996,2838.0,364.31699999999995,143.142,327.955,18-09-18,,,0
6247,7,64.1,57.0,64.1,62.7,62.1,2018-09-18 07:00:00,1,62.61304560640993,,,,,17.910000000000025,,0.011000000000000001,16.2,0.0,0.0,,30.0,18-09-18 07:00,0.0,18-09-18 07:00,928.0,9880.237,6405.4209999999985,8052.0,315.78700000000003,124.47100000000002,295.825,18-09-18,,,0
6248,8,61.4,62.9,63.6,64.0,63.2,2018-09-18 08:00:00,1,63.10577729163363,,,,,19.29000000000002,,0.018000000000000002,16.900000000000002,0.0,0.0,,12.0,18-09-18 08:00,0.0,18-09-18 08:00,871.0,10853.339,6228.084999999999,9288.0,264.041,106.91799999999999,254.7,18-09-18,,,0
6249,9,64.6,60.2,61.8,63.3,63.5,2018-09-18 09:00:00,1,62.93203594958602,,,,,21.620000000000005,,0.018000000000000002,18.7,0.0,0.0,,,18-09-18 09:00,0.0,18-09-18 09:00,975.0,9232.883,5717.746999999999,8184.0,323.096,127.97200000000001,295.03,18-09-18,,,0
6250,10,58.8,59.6,63.6,62.7,64.2,2018-09-18 10:00:00,1,62.28082539893147,,,,,22.370000000000005,,0.012,21.9,0.0,0.0,,,18-09-18 10:00,1.0,18-09-18 10:00,958.0,8214.896,4606.009,7500.0,342.73899999999986,136.85199999999998,310.285,18-09-18,,,0
6251,11,60.3,64.1,64.6,62.8,64.3,2018-09-18 11:00:00,1,63.47249672698617,,,,,24.410000000000025,,0.004,25.33333333333333,0.0,0.0,,6.0,18-09-18 11:00,0.0,18-09-18 11:00,944.0,7906.9890000000005,4307.727000000001,7140.0,345.689,140.83100000000005,312.37,18-09-18,,,0
6252,12,61.6,60.2,63.5,63.2,64.0,2018-09-18 12:00:00,1,62.7102669217868,,,,,25.160000000000025,,0.0,26.1,0.0,0.0,,84.0,18-09-18 12:00,0.0,18-09-18 12:00,991.0,8272.168,4488.805,7590.0,341.3160000000001,144.26000000000005,306.885,18-09-18,,,0
6253,13,60.5,64.7,59.9,62.2,63.8,2018-09-18 13:00:00,1,62.604952018400084,,,,,25.77000000000004,,-0.001,27.4,0.0,0.0,,,18-09-18 13:00,0.0,18-09-18 13:00,907.0,8131.964,4691.209,7272.0,366.172,142.95600000000005,331.25999999999993,18-09-18,,,0
6254,14,59.7,61.8,61.4,61.9,64.1,2018-09-18 14:00:00,1,62.012010857416364,,,,,26.390000000000047,,0.005,28.566666666666666,0.0,0.0,36.0,,18-09-18 14:00,0.0,18-09-18 14:00,983.0,8532.405999999999,4842.771000000002,7758.0,339.5080000000001,142.12,303.67999999999995,18-09-18,,,0
6255,15,60.3,59.7,60.5,62.1,63.2,2018-09-18 15:00:00,1,61.35952632187411,,,,,26.52000000000004,,-0.007000000000000001,28.43333333333333,0.0,0.0,48.0,,18-09-18 15:00,0.0,18-09-18 15:00,949.0,8602.798,4622.6720000000005,7986.0,336.73199999999997,143.85000000000005,302.4650000000001,18-09-18,,,0
6256,16,61.6,60.3,61.2,62.1,64.3,2018-09-18 16:00:00,1,62.12110901535861,,,,,26.210000000000036,,0.006,27.73333333333333,0.0,0.0,,,18-09-18 16:00,0.0,18-09-18 16:00,962.0,9322.651,5182.9890000000005,8568.0,332.099,140.17800000000003,300.1400000000001,18-09-18,,,0
6257,17,60.4,62.2,60.2,62.5,63.3,2018-09-18 17:00:00,1,61.88615518836049,,,,,24.86000000000001,,-0.004,27.766666666666666,0.0,0.0,,12.0,18-09-18 17:00,0.0,18-09-18 17:00,964.0,10575.591,6283.444,9402.0,309.59899999999993,131.66,284.30499999999995,18-09-18,,,0
6258,18,60.5,59.6,63.5,62.4,63.9,2018-09-18 18:00:00,1,62.286703061953624,,,,,22.300000000000008,,0.004,26.133333333333336,0.0,0.0,12.0,24.0,18-09-18 18:00,0.0,18-09-18 18:00,1000.0,10768.725,6317.189000000001,9708.0,300.73,127.09899999999999,278.44,18-09-18,,,0
6259,19,60.9,60.1,61.5,62.7,63.2,2018-09-18 19:00:00,1,61.828414651239825,,,,,21.49000000000001,,0.004,23.93333333333333,0.0,0.0,6.0,102.0,18-09-18 19:00,0.0,18-09-18 19:00,1002.0,9588.009999999998,5738.712,8628.0,320.145,138.093,290.365,18-09-18,,,0
